student_id,attendance_pct,past_marks,submission_rate,login_frequency,resume_scans_count,mock_interview_score,career_chat_activity_count,at_risk
STU-01855,50.5,46.3,0.297,0,1,40.4,5,0
STU-01856,43.0,39.4,0.05,0,5,20.0,2,1
STU-01857,50.6,49.4,0.354,0,4,37.1,2,0
STU-01858,64.9,73.3,0.709,5,0,68.0,5,0
STU-01859,27.2,35.2,0.413,5,3,21.6,5,1
STU-01860,78.8,75.0,0.766,10,0,91.2,6,0
STU-01861,46.9,38.1,0.396,7,2,33.4,2,1
STU-01862,21.9,25.0,0.05,0,2,22.7,7,1
STU-01863,62.7,59.4,0.467,0,1,28.0,1,0
STU-01864,58.4,54.7,0.482,8,4,72.2,9,0
STU-01865,64.5,46.5,0.648,10,8,31.8,7,0
STU-01866,93.8,77.9,0.776,6,2,59.8,5,0
STU-01867,36.5,25.0,0.297,5,4,38.1,4,1
STU-01868,55.5,41.1,0.288,6,8,55.7,5,0
STU-01869,37.4,25.0,0.262,0,3,35.8,5,1
STU-01870,71.2,61.7,0.458,5,5,60.3,6,0
STU-01871,55.7,49.2,0.404,0,4,41.5,7,0
STU-01872,36.8,37.9,0.202,0,3,33.4,5,1
STU-01873,66.7,62.3,0.577,2,4,54.3,1,0
STU-01874,65.1,58.1,0.763,6,0,72.6,1,0
STU-01875,20.0,25.0,0.053,0,2,20.0,3,1
STU-01876,20.0,25.0,0.05,0,1,20.0,2,1
STU-01877,58.7,45.3,0.365,1,2,30.4,1,1
STU-01878,43.5,38.2,0.289,0,6,53.3,5,0
STU-01879,52.0,48.2,0.439,0,3,23.7,3,0
STU-01880,59.8,50.0,0.588,5,2,51.4,1,0
STU-01881,64.2,39.5,0.301,4,2,38.7,4,0
STU-01882,74.4,71.1,0.708,9,4,84.1,14,0
STU-01883,20.0,26.5,0.183,0,0,20.0,4,1
STU-01884,32.0,25.0,0.114,3,2,27.7,8,1
STU-01885,50.0,29.8,0.318,4,4,23.8,3,1
STU-01886,62.2,54.0,0.455,0,2,60.4,3,0
STU-01887,57.0,65.8,0.496,0,2,45.7,0,0
STU-01888,51.0,36.5,0.578,6,4,26.9,6,0
STU-01889,20.0,25.0,0.17,5,2,24.8,7,1
STU-01890,22.4,25.0,0.244,0,4,20.0,2,1
STU-01891,33.9,25.0,0.05,0,1,20.0,6,1
STU-01892,42.1,39.4,0.375,3,1,33.7,7,1
STU-01893,24.7,25.0,0.159,0,2,20.0,4,1
STU-01894,53.2,59.8,0.401,2,1,56.0,3,0
STU-01895,44.0,38.6,0.326,1,6,31.2,3,1
STU-01896,68.3,58.4,0.469,0,6,41.6,2,0
STU-01897,41.9,35.0,0.222,0,3,30.2,3,1
STU-01898,45.1,25.0,0.313,5,9,42.1,6,0
STU-01899,47.9,48.1,0.367,1,2,33.2,2,0
STU-01900,39.2,25.0,0.306,5,6,27.0,5,1
STU-01901,56.6,47.0,0.428,0,4,56.9,4,0
STU-01902,69.1,67.8,0.679,8,6,46.9,5,0
STU-01903,46.7,42.6,0.426,2,1,35.3,2,1
STU-01904,78.0,82.0,0.703,0,3,46.8,4,0
STU-01905,38.3,26.5,0.248,0,0,25.5,3,1
STU-01906,85.8,89.0,0.683,0,9,92.3,13,0
STU-01907,43.8,38.7,0.453,0,0,47.1,3,1
STU-01908,29.4,25.0,0.05,1,5,20.0,1,1
STU-01909,30.8,40.0,0.259,0,3,20.0,0,1
STU-01910,34.4,44.4,0.185,0,4,20.0,0,1
STU-01911,38.9,35.5,0.27,1,3,42.4,5,0
STU-01912,82.5,61.1,0.766,13,5,87.5,13,0
STU-01913,48.2,58.1,0.284,0,3,46.8,8,0
STU-01914,37.8,47.5,0.092,0,2,20.0,3,1
STU-01915,89.8,62.3,0.813,3,3,66.5,3,0
STU-01916,76.8,73.2,0.797,6,2,83.5,2,0
STU-01917,78.6,73.1,0.694,0,3,55.4,1,0
STU-01918,65.2,54.1,0.455,0,1,59.3,2,0
STU-01919,82.9,77.7,0.851,5,3,64.8,4,0
STU-01920,20.0,25.0,0.05,0,0,20.0,2,1
STU-01921,40.0,45.6,0.192,0,0,20.0,5,1
STU-01922,30.0,25.0,0.23,4,2,45.1,3,1
STU-01923,68.5,58.5,0.676,5,3,31.7,1,0
STU-01924,41.0,44.8,0.39,3,4,25.2,2,0
STU-01925,57.1,46.9,0.428,4,2,37.1,4,0
STU-01926,94.2,85.5,0.967,10,5,100.0,5,0
STU-01927,64.7,46.4,0.676,12,3,76.8,6,0
STU-01928,58.4,53.6,0.465,0,7,33.6,2,0
STU-01929,56.7,39.2,0.544,0,2,37.2,4,0
STU-01930,84.7,62.3,0.778,8,2,52.0,6,0
STU-01931,33.9,31.3,0.275,0,1,26.6,3,1
STU-01932,73.2,70.6,0.671,9,4,84.0,5,0
STU-01933,61.3,69.1,0.481,0,3,55.4,4,0
STU-01934,91.6,85.0,0.745,6,5,73.9,10,0
STU-01935,53.0,66.5,0.501,3,1,56.4,4,0
STU-01936,53.9,53.5,0.509,0,5,55.7,5,0
STU-01937,22.9,25.0,0.185,1,4,33.0,6,1
STU-01938,55.2,45.2,0.379,6,4,60.6,6,0
STU-01939,81.8,72.2,0.817,6,4,65.7,2,0
STU-01940,72.5,65.9,0.583,3,6,73.0,8,0
STU-01941,59.3,47.9,0.418,4,2,53.6,4,0
STU-01942,67.5,54.4,0.785,3,1,62.7,3,0
STU-01943,60.4,50.5,0.539,0,0,52.3,3,0
STU-01944,82.2,80.6,0.776,5,1,79.6,1,0
STU-01945,73.7,61.0,0.657,9,5,65.2,4,0
STU-01946,65.2,65.5,0.76,13,2,65.3,5,0
STU-01947,48.4,70.5,0.577,0,1,70.2,6,0
STU-01948,20.0,25.0,0.05,0,3,20.0,2,1
STU-01949,75.8,72.6,0.505,7,2,63.5,6,0
STU-01950,20.0,25.0,0.052,5,2,20.0,2,1
STU-01951,20.0,26.5,0.161,0,1,20.0,3,1
STU-01952,54.7,71.8,0.442,7,7,85.1,10,0
STU-01953,78.5,69.9,0.519,6,6,60.2,3,0
STU-01954,21.3,28.3,0.182,0,1,20.0,3,1
STU-01955,34.5,32.1,0.25,0,3,38.2,3,1
STU-01956,83.8,77.5,0.734,1,3,65.5,2,0
STU-01957,43.1,42.6,0.542,6,0,52.2,4,0
STU-01958,98.2,96.8,0.736,6,4,93.3,3,0
STU-01959,44.0,35.0,0.139,0,2,20.0,5,1
STU-01960,52.4,47.0,0.324,0,3,20.0,1,1
STU-01961,77.4,57.2,0.547,0,3,48.4,9,0
STU-01962,45.9,59.8,0.328,0,8,56.2,8,0
STU-01963,29.3,27.4,0.144,4,1,45.0,4,1
STU-01964,42.7,45.5,0.267,0,0,41.2,3,1
STU-01965,42.9,57.4,0.416,0,1,43.2,6,1
STU-01966,27.2,25.0,0.16,0,4,20.0,4,1
STU-01967,51.7,54.2,0.288,0,4,22.0,3,0
STU-01968,61.1,31.8,0.382,5,1,25.7,3,0
STU-01969,79.2,91.0,0.697,3,0,56.3,2,0
STU-01970,61.3,59.5,0.503,2,2,25.5,2,0
STU-01971,44.4,43.7,0.376,0,3,39.0,4,0
STU-01972,46.8,57.1,0.338,3,2,29.1,8,0
STU-01973,64.5,46.8,0.553,4,2,51.3,7,0
STU-01974,68.5,62.9,0.751,5,4,56.6,11,0
STU-01975,31.4,37.0,0.178,0,6,20.0,1,1
STU-01976,30.2,25.0,0.136,2,3,32.6,3,1
STU-01977,53.3,66.4,0.421,0,2,44.9,8,0
STU-01978,53.1,47.1,0.565,2,3,28.6,4,0
STU-01979,40.9,41.2,0.183,7,3,37.3,2,0
STU-01980,54.8,44.8,0.499,1,3,51.7,3,0
STU-01981,81.9,81.2,0.733,8,1,68.4,5,0
STU-01982,20.0,25.0,0.076,0,3,32.0,4,1
STU-01983,61.0,52.1,0.533,1,0,48.3,1,0
STU-01984,76.5,54.8,0.669,0,4,47.4,5,0
STU-01985,65.8,48.3,0.512,2,2,37.1,4,0
STU-01986,70.2,65.3,0.652,2,2,39.5,2,0
STU-01987,42.0,25.0,0.201,2,4,20.0,2,1
STU-01988,63.5,66.8,0.583,7,5,86.2,3,0
STU-01989,54.7,45.5,0.507,11,6,60.6,8,0
STU-01990,42.0,30.6,0.217,3,6,32.3,2,1
STU-01991,75.7,67.3,0.727,7,2,59.1,6,0
STU-01992,61.9,78.8,0.796,0,0,23.7,3,0
STU-01993,92.2,87.5,0.902,4,2,67.1,2,0
STU-01994,69.3,72.8,0.65,0,3,75.5,1,0
STU-01995,66.5,58.8,0.528,7,3,64.1,5,0
STU-01996,81.1,76.8,0.759,12,1,77.6,9,0
STU-01997,64.2,62.2,0.652,4,10,62.2,7,0
STU-01998,43.2,33.1,0.369,0,1,20.0,4,1
STU-01999,57.3,50.5,0.527,1,2,25.0,0,0
STU-02000,75.1,76.4,0.811,5,0,58.6,3,0
STU-02001,55.4,39.9,0.509,5,0,53.4,5,0
STU-02002,30.5,29.5,0.365,7,1,44.9,6,1
STU-02003,49.1,41.0,0.436,5,4,44.3,3,0
STU-02004,65.8,63.4,0.506,8,10,90.2,9,0
STU-02005,65.2,50.1,0.507,11,5,64.1,9,0
STU-02006,62.8,67.1,0.626,6,1,57.5,3,0
STU-02007,76.2,58.2,0.73,10,1,66.0,0,0
STU-02008,43.8,31.7,0.308,3,1,43.3,5,0
STU-02009,76.9,67.0,0.692,2,2,46.4,3,0
STU-02010,61.9,54.6,0.456,5,6,55.6,5,0
STU-02011,30.4,25.0,0.062,2,5,44.0,5,1
STU-02012,94.7,82.5,0.885,10,1,94.0,4,0
STU-02013,38.5,37.9,0.36,5,8,56.3,3,0
STU-02014,27.9,25.0,0.199,10,4,36.0,11,1
STU-02015,34.7,30.9,0.351,2,2,20.0,6,1
STU-02016,29.5,25.0,0.05,0,0,34.8,3,1
STU-02017,56.5,62.9,0.302,6,5,70.0,4,0
STU-02018,70.1,55.6,0.573,12,7,63.4,8,0
STU-02019,58.3,39.6,0.464,2,1,37.5,4,0
STU-02020,46.5,54.6,0.389,0,2,26.0,1,0
STU-02021,63.5,56.7,0.442,2,3,59.0,4,0
STU-02022,78.8,75.0,0.647,11,5,79.5,1,0
STU-02023,55.8,52.3,0.498,0,4,29.1,7,0
STU-02024,56.8,59.5,0.31,0,1,20.0,1,0
STU-02025,31.2,25.0,0.422,10,2,32.1,1,1
STU-02026,45.4,58.1,0.44,2,0,28.9,1,0
STU-02027,20.0,25.0,0.05,0,2,23.1,4,1
STU-02028,54.0,50.4,0.61,0,4,47.8,9,0
STU-02029,62.2,53.2,0.563,5,0,48.0,3,0
STU-02030,69.3,72.3,0.618,1,1,58.8,0,0
STU-02031,81.2,78.1,0.853,5,1,55.9,8,0
STU-02032,66.6,70.2,0.61,5,1,59.0,3,0
STU-02033,47.7,41.8,0.412,5,4,54.2,6,0
STU-02034,65.9,57.2,0.57,7,3,70.3,2,0
STU-02035,46.2,34.9,0.342,0,6,30.3,2,0
STU-02036,56.4,45.5,0.529,5,4,50.4,2,0
STU-02037,60.5,69.8,0.55,2,10,74.8,9,0
STU-02038,20.0,25.0,0.317,0,0,20.0,1,1
STU-02039,77.8,78.0,0.766,2,1,69.7,1,0
STU-02040,65.0,56.4,0.672,5,1,68.5,3,0
STU-02041,42.5,34.3,0.404,6,2,34.5,3,1
STU-02042,78.0,80.7,0.605,6,2,52.1,3,0
STU-02043,68.6,45.2,0.516,2,1,68.0,3,0
STU-02044,55.9,72.1,0.639,6,2,39.8,6,0
STU-02045,40.5,31.1,0.426,0,2,22.3,2,1
STU-02046,45.7,31.5,0.175,0,2,42.2,4,1
STU-02047,53.1,42.3,0.277,3,2,27.7,8,0
STU-02048,86.9,76.8,0.965,7,3,60.5,5,0
STU-02049,25.9,25.0,0.077,0,1,20.0,1,1
STU-02050,60.8,69.2,0.735,5,3,43.0,4,0
STU-02051,23.5,25.0,0.05,0,8,25.0,6,1
STU-02052,49.5,59.5,0.42,2,3,32.5,2,0
STU-02053,56.9,54.2,0.393,0,5,41.5,4,0
STU-02054,78.5,100.0,0.715,0,1,52.5,1,0
STU-02055,32.3,31.6,0.357,7,4,27.3,6,1
STU-02056,79.4,63.1,0.587,2,2,59.4,6,0
STU-02057,42.4,63.4,0.197,0,3,41.6,6,0
STU-02058,72.1,57.8,0.698,5,4,63.5,7,0
STU-02059,65.1,71.5,0.633,8,3,64.6,4,0
STU-02060,66.9,66.6,0.669,9,4,86.1,7,0
STU-02061,64.9,57.2,0.546,5,5,46.5,5,0
STU-02062,96.5,73.8,0.806,4,6,83.9,5,0
STU-02063,60.1,52.5,0.491,3,2,49.4,5,0
STU-02064,80.9,79.0,0.873,9,2,68.5,4,0
STU-02065,47.8,55.4,0.373,6,3,49.0,6,0
STU-02066,49.4,47.6,0.255,1,1,40.9,4,0
STU-02067,45.4,37.1,0.291,1,3,24.3,1,1
STU-02068,59.4,44.0,0.587,3,0,48.7,3,0
STU-02069,65.8,69.2,0.416,0,4,46.3,4,0
STU-02070,58.5,54.1,0.435,3,0,25.6,4,0
STU-02071,74.8,59.2,0.602,12,3,38.3,4,0
STU-02072,38.0,38.6,0.363,5,2,46.8,7,0
STU-02073,53.3,49.9,0.428,9,3,73.4,3,0
STU-02074,31.5,25.0,0.104,3,6,38.4,7,1
STU-02075,44.7,40.8,0.128,0,0,25.2,2,1
STU-02076,61.6,38.2,0.57,0,0,54.0,1,0
STU-02077,74.6,77.0,0.445,0,2,20.0,1,0
STU-02078,95.0,98.7,0.843,0,0,83.9,2,0
STU-02079,49.5,37.3,0.628,7,1,38.1,2,0
STU-02080,98.0,88.3,1.0,7,1,95.3,6,0
STU-02081,53.8,59.7,0.23,0,4,49.9,2,0
STU-02082,63.0,60.1,0.563,8,4,68.2,1,0
STU-02083,71.1,57.1,0.438,5,1,49.8,4,0
STU-02084,52.5,59.9,0.406,3,2,66.9,2,0
STU-02085,57.4,61.5,0.516,6,2,55.5,6,0
STU-02086,56.6,46.1,0.594,4,0,58.3,3,0
STU-02087,27.1,25.0,0.256,3,2,22.8,2,1
STU-02088,43.2,25.0,0.284,5,5,20.0,6,0
STU-02089,68.1,71.3,0.661,0,1,55.2,2,0
STU-02090,49.1,47.2,0.296,5,1,46.7,4,0
STU-02091,38.0,25.5,0.182,2,8,26.3,8,1
STU-02092,73.4,47.5,0.645,11,2,73.8,6,0
STU-02093,78.7,74.9,0.656,3,3,48.1,1,0
STU-02094,66.3,52.8,0.552,2,0,53.3,1,0
STU-02095,33.1,31.5,0.128,0,0,31.3,3,1
STU-02096,72.4,80.3,0.558,0,3,51.2,5,0
STU-02097,92.2,77.3,0.885,10,4,92.1,7,0
STU-02098,61.9,61.0,0.617,5,4,38.2,11,0
STU-02099,58.9,58.5,0.408,0,1,54.8,2,0
STU-02100,83.7,83.1,0.775,5,2,66.3,5,0
STU-02101,81.1,79.8,0.62,0,5,74.9,5,0
STU-02102,85.4,58.7,0.796,7,1,73.1,4,0
STU-02103,68.9,66.1,0.503,0,3,51.5,1,0
STU-02104,68.3,69.7,0.563,4,5,70.2,15,0
STU-02105,44.2,32.5,0.487,7,1,25.3,4,0
STU-02106,52.9,58.4,0.38,0,5,51.8,10,0
STU-02107,21.4,25.0,0.231,0,2,20.0,4,1
STU-02108,39.7,35.9,0.176,2,7,38.4,5,1
STU-02109,86.5,84.9,0.756,8,4,71.2,4,0
STU-02110,62.3,64.6,0.366,0,1,32.9,1,0
STU-02111,74.0,63.6,0.693,0,2,60.7,6,0
STU-02112,52.5,56.6,0.46,5,7,58.4,8,0
STU-02113,25.3,33.3,0.13,0,1,20.0,3,1
STU-02114,56.2,44.7,0.33,1,5,38.7,4,0
STU-02115,46.6,30.8,0.253,0,6,20.0,2,1
STU-02116,48.6,47.3,0.356,0,3,31.5,6,0
STU-02117,74.7,74.2,0.643,6,5,65.0,10,0
STU-02118,55.3,38.3,0.214,7,3,56.1,6,0
STU-02119,55.4,50.3,0.425,1,2,21.8,2,0
STU-02120,53.3,27.2,0.472,8,1,43.1,8,0
STU-02121,72.8,60.4,0.532,0,3,34.2,3,0
STU-02122,50.7,48.0,0.473,1,5,50.7,5,0
STU-02123,57.8,29.5,0.484,5,1,44.9,6,0
STU-02124,42.3,49.2,0.498,5,7,50.0,1,0
STU-02125,44.4,43.1,0.262,0,5,53.3,6,0
STU-02126,56.3,48.0,0.444,0,2,20.0,3,0
STU-02127,100.0,89.1,0.885,9,3,87.6,7,0
STU-02128,38.6,49.0,0.513,9,2,63.2,1,0
STU-02129,48.1,34.9,0.293,1,3,37.8,2,0
STU-02130,28.4,25.0,0.179,2,5,21.9,2,1
STU-02131,27.7,32.7,0.314,6,7,59.5,4,1
STU-02132,51.5,41.0,0.404,0,2,28.5,3,0
STU-02133,25.6,34.5,0.26,4,4,35.2,4,1
STU-02134,85.5,74.3,0.783,1,1,55.5,5,0
STU-02135,61.1,49.6,0.505,2,2,36.4,4,0
STU-02136,73.8,100.0,0.845,7,4,63.8,4,0
STU-02137,56.2,43.4,0.439,2,3,51.2,11,0
STU-02138,60.9,45.2,0.484,2,3,36.7,3,0
STU-02139,60.9,77.9,0.534,3,2,42.9,1,0
STU-02140,53.9,50.5,0.321,1,2,60.4,2,0
STU-02141,88.2,76.3,0.9,6,6,83.4,3,0
STU-02142,20.0,25.0,0.16,10,8,40.8,17,1
STU-02143,20.0,25.0,0.05,0,2,20.2,1,1
STU-02144,48.1,41.6,0.091,0,2,28.9,3,1
STU-02145,73.6,55.8,0.666,11,4,70.6,4,0
STU-02146,54.2,59.5,0.529,0,2,34.7,1,0
STU-02147,67.5,80.5,0.722,9,4,64.2,4,0
STU-02148,38.9,44.3,0.364,8,5,61.6,12,0
STU-02149,66.1,79.6,0.632,4,2,62.9,3,0
STU-02150,93.0,86.0,0.901,9,2,55.0,6,0
STU-02151,52.2,44.8,0.348,0,2,27.6,2,0
STU-02152,48.6,64.7,0.513,0,5,61.9,8,0
STU-02153,74.9,71.6,0.656,10,1,67.4,7,0
STU-02154,41.9,35.7,0.151,0,3,20.0,2,1
STU-02155,64.1,78.3,0.477,1,2,37.1,5,0
STU-02156,51.3,56.1,0.411,1,1,48.9,6,0
STU-02157,45.5,53.1,0.392,6,1,61.2,4,0
STU-02158,71.9,76.7,0.476,2,4,53.0,5,0
STU-02159,20.0,25.0,0.05,4,4,30.7,5,1
STU-02160,34.1,25.0,0.304,7,2,29.8,2,1
STU-02161,27.8,25.0,0.086,0,2,20.0,1,1
STU-02162,44.3,41.0,0.324,0,1,32.1,6,1
STU-02163,46.1,39.8,0.378,2,6,60.3,2,0
STU-02164,20.0,25.0,0.055,0,2,20.0,3,1
STU-02165,39.9,28.4,0.27,2,0,27.0,4,1
STU-02166,39.9,39.6,0.101,2,2,22.3,2,1
STU-02167,97.9,100.0,0.825,0,3,47.0,1,0
STU-02168,84.1,86.0,0.783,0,1,68.4,4,0
STU-02169,43.5,30.7,0.341,2,0,51.1,4,1
STU-02170,46.3,53.8,0.309,0,3,31.2,4,1
STU-02171,36.5,29.3,0.386,7,6,41.2,11,0
STU-02172,34.5,25.0,0.285,9,4,28.4,8,1
STU-02173,49.4,42.6,0.494,0,1,34.4,3,0
STU-02174,39.1,28.6,0.419,2,1,37.2,4,1
STU-02175,49.6,59.5,0.396,1,3,33.3,1,0
STU-02176,26.1,30.9,0.19,0,1,20.0,3,1
STU-02177,43.9,46.1,0.273,9,3,76.8,6,0
STU-02178,64.0,54.7,0.512,5,3,40.3,1,0
STU-02179,48.8,53.4,0.195,0,4,20.8,4,0
STU-02180,71.2,61.2,0.597,1,2,36.5,7,0
STU-02181,37.9,28.2,0.372,9,7,45.5,8,0
STU-02182,80.0,68.7,0.633,2,2,58.3,3,0
STU-02183,46.3,35.4,0.537,5,1,35.2,5,0
STU-02184,55.6,61.2,0.479,5,6,69.9,11,0
STU-02185,37.0,44.0,0.452,0,1,29.0,2,1
STU-02186,21.0,28.0,0.238,3,0,26.5,6,1
STU-02187,44.5,29.9,0.077,0,1,20.0,6,1
STU-02188,67.9,61.8,0.442,0,0,51.2,4,0
STU-02189,79.9,61.4,0.685,6,0,60.0,2,0
STU-02190,31.8,33.1,0.243,0,6,53.2,7,1
STU-02191,83.2,70.0,0.496,0,7,67.1,4,0
STU-02192,62.8,56.4,0.484,4,2,58.1,4,0
STU-02193,48.3,52.7,0.383,3,3,58.2,6,0
STU-02194,74.2,55.4,0.505,0,3,53.5,1,0
STU-02195,100.0,90.1,1.0,10,2,100.0,5,0
STU-02196,100.0,100.0,0.969,5,1,77.3,0,0
STU-02197,38.4,25.0,0.382,6,2,46.9,3,0
STU-02198,37.1,30.7,0.274,0,2,20.0,2,1
STU-02199,81.2,73.6,0.861,0,3,48.0,1,0
STU-02200,20.0,31.2,0.05,0,4,37.4,4,1
STU-02201,36.4,34.6,0.204,3,1,32.4,10,1
STU-02202,44.2,40.6,0.132,0,1,20.0,3,1
STU-02203,72.8,66.9,0.627,6,3,52.9,6,0
STU-02204,62.8,54.5,0.67,8,5,72.1,10,0
STU-02205,39.0,33.8,0.31,9,2,44.0,5,0
STU-02206,42.8,29.1,0.269,0,1,48.1,8,1
STU-02207,51.5,48.1,0.353,4,0,45.2,7,0
STU-02208,20.0,25.0,0.05,0,4,20.0,2,1
STU-02209,99.5,91.6,0.859,6,6,82.4,4,0
STU-02210,54.7,55.7,0.447,1,1,37.3,3,0
STU-02211,75.8,65.1,0.496,1,1,52.6,6,0
STU-02212,33.1,34.7,0.401,3,2,44.7,4,0
STU-02213,53.4,47.3,0.502,3,1,58.3,5,0
STU-02214,48.5,26.7,0.192,0,2,20.0,1,1
STU-02215,20.0,25.0,0.05,2,6,25.8,3,1
STU-02216,29.3,25.0,0.309,5,4,29.2,10,1
STU-02217,23.3,25.0,0.091,5,5,20.0,13,1
STU-02218,20.0,25.0,0.178,1,3,34.2,8,1
STU-02219,48.0,30.6,0.472,11,5,65.8,11,0
STU-02220,73.0,64.1,0.563,0,1,50.5,3,0
STU-02221,56.5,55.2,0.343,9,7,65.8,6,0
STU-02222,93.3,81.7,1.0,9,3,84.2,5,0
STU-02223,48.6,54.2,0.347,1,7,71.4,13,0
STU-02224,89.6,65.1,0.587,1,4,33.3,3,0
STU-02225,35.0,25.0,0.294,0,1,20.0,4,1
STU-02226,62.6,59.5,0.556,3,2,45.6,0,0
STU-02227,50.6,49.9,0.577,0,3,70.8,3,0
STU-02228,40.0,41.9,0.273,4,7,73.0,11,0
STU-02229,86.7,62.9,0.797,6,3,58.8,2,0
STU-02230,47.1,62.3,0.305,0,6,42.8,8,0
STU-02231,22.8,30.5,0.264,2,6,41.8,4,1
STU-02232,24.6,29.5,0.09,0,3,29.2,4,1
STU-02233,55.7,26.0,0.467,9,3,37.5,2,0
STU-02234,53.1,44.0,0.398,5,5,31.4,8,0
STU-02235,58.7,59.5,0.486,5,3,93.6,4,0
STU-02236,26.4,41.5,0.19,1,1,47.2,2,1
STU-02237,50.6,59.1,0.405,0,1,37.9,5,0
STU-02238,67.4,60.6,0.644,4,4,46.8,4,0
STU-02239,75.1,89.4,0.812,13,1,83.0,7,0
STU-02240,100.0,85.7,0.941,10,1,90.8,10,0
STU-02241,75.8,80.1,0.612,0,1,58.6,3,0
STU-02242,49.0,25.7,0.348,3,0,31.3,2,1
STU-02243,82.2,82.9,0.531,0,0,52.0,2,0
STU-02244,35.2,25.0,0.05,0,1,20.0,5,1
STU-02245,85.1,67.0,0.698,9,4,78.3,2,0
STU-02246,70.7,60.9,0.43,4,2,58.5,8,0
STU-02247,45.0,36.5,0.614,7,3,52.2,5,0
STU-02248,20.0,25.0,0.098,2,3,33.1,4,1
STU-02249,46.2,53.0,0.397,0,3,20.0,3,0
STU-02250,32.2,25.0,0.084,9,3,34.3,6,1
STU-02251,77.9,63.6,0.525,2,3,60.2,8,0
STU-02252,81.1,74.6,0.676,0,2,53.0,2,0
STU-02253,34.4,25.0,0.27,0,2,21.0,3,1
STU-02254,68.2,55.8,0.462,1,2,45.0,3,0
STU-02255,45.3,41.7,0.518,6,4,33.4,4,0
STU-02256,35.5,29.0,0.155,0,5,20.0,3,1
STU-02257,69.0,82.1,0.67,1,0,40.1,2,0
STU-02258,55.8,45.1,0.58,9,2,58.8,6,0
STU-02259,94.2,99.7,0.825,10,6,92.6,5,0
STU-02260,32.8,36.4,0.413,4,3,46.6,2,0
STU-02261,81.9,67.1,0.66,0,4,62.1,2,0
STU-02262,47.2,53.3,0.277,0,3,43.3,4,0
STU-02263,61.5,72.3,0.617,0,1,36.1,3,0
STU-02264,65.6,42.1,0.421,6,8,49.7,3,0
STU-02265,47.7,50.7,0.489,0,2,27.0,2,0
STU-02266,48.2,47.6,0.368,0,2,30.1,4,1
STU-02267,22.5,25.0,0.116,0,1,20.0,4,1
STU-02268,90.9,76.9,0.79,11,2,76.4,9,0
STU-02269,72.7,82.0,0.626,7,3,81.2,6,0
STU-02270,72.7,69.5,0.649,6,1,54.4,0,0
STU-02271,97.6,90.1,0.807,3,1,78.2,4,0
STU-02272,89.2,87.2,0.857,2,2,67.3,5,0
STU-02273,46.0,29.6,0.337,2,3,42.5,5,1
STU-02274,67.1,60.3,0.378,7,4,73.8,8,0
STU-02275,55.6,27.3,0.152,1,2,29.4,3,1
STU-02276,78.4,58.9,0.632,14,2,41.5,3,0
STU-02277,49.4,58.1,0.458,9,3,42.0,7,0
STU-02278,81.5,78.1,0.594,0,2,70.7,2,0
STU-02279,73.1,53.7,0.595,0,3,51.2,3,0
STU-02280,39.4,49.8,0.3,0,1,22.7,5,1
STU-02281,86.9,73.8,0.84,11,4,80.5,9,0
STU-02282,20.0,25.0,0.05,0,3,20.0,5,1
STU-02283,20.0,25.0,0.16,5,3,41.0,6,1
STU-02284,74.7,71.6,0.504,5,4,58.7,5,0
STU-02285,58.8,40.6,0.481,5,2,40.6,1,0
STU-02286,70.9,59.8,0.54,7,2,59.7,9,0
STU-02287,34.4,25.0,0.344,3,1,30.6,1,1
STU-02288,48.7,61.6,0.574,2,3,46.2,3,0
STU-02289,82.1,82.3,0.632,0,3,59.5,2,0
STU-02290,74.5,72.6,0.516,1,0,69.6,5,0
STU-02291,76.7,75.0,0.533,8,2,53.5,3,0
STU-02292,46.4,33.9,0.48,0,6,20.0,0,1
STU-02293,39.0,36.6,0.366,0,3,21.2,1,1
STU-02294,20.0,25.0,0.05,3,4,20.0,3,1
STU-02295,62.5,53.8,0.642,7,1,45.2,1,0
STU-02296,78.0,72.5,0.794,7,1,75.4,3,0
STU-02297,44.8,25.0,0.331,4,4,21.0,9,0
STU-02298,42.3,33.5,0.393,0,1,32.6,0,1
STU-02299,34.1,30.1,0.347,7,5,51.9,5,0
STU-02300,34.9,28.0,0.171,0,1,29.0,4,1
STU-02301,51.1,51.1,0.49,2,4,20.0,2,0
STU-02302,20.0,25.0,0.256,10,6,23.8,5,1
STU-02303,77.3,62.2,0.65,3,0,59.7,2,0
STU-02304,67.4,59.2,0.44,0,3,29.8,4,0
STU-02305,41.8,40.3,0.393,0,3,38.2,5,0
STU-02306,20.0,25.0,0.15,4,2,20.0,5,1
STU-02307,45.1,41.3,0.418,9,4,46.6,5,0
STU-02308,61.0,50.6,0.421,0,10,85.2,5,0
STU-02309,20.0,25.0,0.05,2,5,20.0,7,1
STU-02310,31.7,33.9,0.261,0,3,20.0,2,1
STU-02311,40.0,25.0,0.12,0,1,34.0,4,1
STU-02312,69.4,77.3,0.702,0,1,72.8,2,0
STU-02313,42.9,34.5,0.312,1,3,59.9,3,1
STU-02314,63.3,56.8,0.501,3,4,54.0,8,0
STU-02315,69.9,57.5,0.693,1,1,39.6,1,0
STU-02316,81.3,83.9,0.68,0,2,72.1,1,0
STU-02317,41.3,28.9,0.231,0,4,52.3,5,1
STU-02318,66.4,60.1,0.511,5,0,49.6,1,0
